button.numClicks,button.timesOn,button.timesOff,workID,Age,Gender,Hours slept (last night),date,expName,psychopyVersion,OS,frameRate,space_key_responce.keys,space_key_responce.rt,demo_encoding_response.keys,demo_encoding_response.corr,demo_encoding_loop.thisRepN,demo_encoding_loop.thisTrialN,demo_encoding_loop.thisN,demo_encoding_loop.thisIndex,demo_encoding_loop.ran,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisRepN,demo_test_loop.thisTrialN,demo_test_loop.thisN,demo_test_loop.thisIndex,demo_test_loop.ran,DemoImage1,DemoImage2,DemoCorrectTest,test_encoding_response.keys,test_encoding_response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,target_image,pair,layer,correct,test_encoding_response.rt,key_resp_end.keys,key_resp_end.rt,test_test_response.keys,test_test_response.corr,test_test_response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image2,key_resp_end_2.keys,key_resp_end_2.rt
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,space,2.9108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,2238521193-26286.jpg,2874301437-363905.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,2994405328-74628.jpg,2417206274-118542.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,2,2,1,2238584869-113153.jpg,2986455373-73646.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,3,3,1,2625337302-355866.jpg,2425492472-343825.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,4,4,1,2901939379-143479.jpg,2864909422-362141.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,5,5,1,2964216465-219242.jpg,2512875796-274856.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,6,6,1,2274829821-263682.jpg,2238570526-257884.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,7,7,7,1,2512876023-52283.jpg,2238576267-334532.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,8,8,1,2964224310-219527.jpg,2238380178-14011.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,9,9,9,1,2238496457-319749.jpg,2460547467-349422.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,10,10,10,1,2238126735-154721.jpg,2856919327-359676.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,left,1,0,11,11,11,1,left.jpg,,,left,1.0394,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,12,12,12,1,2901941426-292805.jpg,2901945303-70125.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,13,13,13,1,2898626385-216899.jpg,2989715328-73658.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,14,14,14,1,2238471391-240918.jpg,2901943388-69995.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,15,15,15,1,2883254439-140940.jpg,2452380166-273110.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,16,16,16,1,2986400320-221190.jpg,2238538133-29662.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,17,17,17,1,2446759803-49249.jpg,2592380177-354629.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,18,18,18,1,2449442529-124446.jpg,2864911339-138231.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,19,19,19,1,2964209380-218956.jpg,2868488456-288710.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,20,20,20,1,2238129579-80916.jpg,2898618444-142233.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,left,1,0,21,21,21,1,left.jpg,,,left,1.0573,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,22,22,22,1,2446760524-123999.jpg,2238539138-29878.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,23,23,23,1,2898633480-217190.jpg,2237858043-1434.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,24,24,24,1,2452380166-273109.jpg,2592379781-279345.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,25,25,25,1,2238561223-33794.jpg,2238506233-23904.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,26,26,26,1,2238499155-170911.jpg,2452380832-348593.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,27,27,27,1,2898617468-68274.jpg,2238585512-336576.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,28,28,28,1,2238429999-90218.jpg,2964222378-71332.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,29,29,29,1,2238575092-334269.jpg,2964218374-144967.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,30,30,30,1,2883255450-215309.jpg,2238429999-90216.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,left,1,0,31,31,31,1,left.jpg,,,left,1.2391,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,32,32,32,1,2901938432-367627.jpg,2856919327-359675.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,33,33,33,1,2964213381-294060.jpg,2238520921-248323.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,34,34,34,1,2238550049-105691.jpg,2238482972-317759.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,35,35,35,1,2898635427-367120.jpg,2238436632-314069.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,36,36,36,1,2575964140-205050.jpg,2238482920-168428.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,37,37,37,1,2592380138-56727.jpg,2238537701-251772.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,38,38,38,1,2864909447-362146.jpg,2874303453-66056.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,right,1,0,39,39,39,1,right.jpg,,,right,1.4773,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,40,40,40,1,2460547467-349421.jpg,2238470079-92499.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,41,41,41,1,2898632385-217138.jpg,2273188118-40829.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,42,42,42,1,2579432576-279079.jpg,2446760226-272006.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,43,43,43,1,2883254439-140941.jpg,2417207511-266975.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,44,44,44,1,2981231446-294731.jpg,2986450330-221526.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,45,45,45,1,2986408352-371293.jpg,2868488422-363713.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,left,1,0,46,46,46,1,left.jpg,,,left,1.2547,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,47,47,47,1,2331570830-189984.jpg,2446760483-49429.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,48,48,48,1,2898632385-217137.jpg,2238480803-19739.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,49,49,49,1,2868475410-213219.jpg,2575964140-205051.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,50,50,50,1,2964218374-144968.jpg,2238525773-27014.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,51,51,51,1,2446758985-197609.jpg,2898633421-291973.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,52,52,52,1,2864906345-212360.jpg,2986397365-221133.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,53,53,53,1,2862691449-137104.jpg,2986455341-296758.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,54,54,54,1,2238584018-38513.jpg,2452381442-348755.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,55,55,55,1,2868485396-288511.jpg,2868472420-213024.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,56,56,56,1,2883272438-68133.jpg,2592380136-279476.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,57,57,57,1,2238480434-93829.jpg,2592380255-205551.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,58,58,58,1,2898624426-291546.jpg,2549106844-127878.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,59,59,59,1,2964213381-294061.jpg,2981234334-145491.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,60,60,60,1,2901934573-69337.jpg,2901936407-367476.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,61,61,61,1,2446760940-198145.jpg,2592380188-56743.jpg,2,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,62,62,62,1,2238516618-25604.jpg,2238470979-92618.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,63,63,63,1,2238375302-311538.jpg,2460547508-51571.jpg,3,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,1,0,64,64,64,1,2883255450-215311.jpg,2238481575-168208.jpg,1,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.9119,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,right,,,,right,1,3.54,0,0,0,0,1,2874303453-66056.jpg,2864909447-362146.jpg,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,right,,,,right,1,1.6222,0,1,1,1,1,2238436632-314069.jpg,2898635427-367120.jpg,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,left,,,,left,1,1.7961,0,2,2,2,1,2274829821-263682.jpg,2238570526-257884.jpg,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,left,,,,left,1,3.1545,0,3,3,3,1,2238129579-80916.jpg,2898618444-142233.jpg,,
,,,AHZP05WVFXXCG,38,female,7,2022-12-12_11h20.48.549,memory_pilot_most_recent,2022.2.4,Win32,58.68544601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,,left,1,1.1543,0,4,4,4,1,2901934573-69337.jpg,2901936407-367476.jpg,,
