image1,image2,layer,correct
2901947423-70311.jpg,2238577590-185467.jpg,3,left
2898618444-142233.jpg,2898631359-142721.jpg,1,left
2901939433-69672.jpg,2864910426-287204.jpg,3,right
2238481813-19930.jpg,2452380832-348593.jpg,2,right
2901939379-143479.jpg,2446758985-197610.jpg,2,left
2238425482-313537.jpg,2238471391-240918.jpg,1,left
2575120738-55529.jpg,2238531493-28260.jpg,3,left
2964217461-294238.jpg,2898634397-367080.jpg,3,right
2460547508-51571.jpg,2460547291-274110.jpg,1,left
2238481928-19949.jpg,2864900357-361688.jpg,2,left
2964207374-144577.jpg,2898617468-68274.jpg,3,right
2864907432-362042.jpg,2864901420-212147.jpg,1,left
2898618327-366317.jpg,2901941401-292798.jpg,1,right
2964218374-144967.jpg,2883254439-140940.jpg,2,left
2898633421-291973.jpg,2575118671-277663.jpg,2,left
2446759803-49251.jpg,2449442529-124446.jpg,1,right
2964220333-71258.jpg,2238580740-186218.jpg,3,right
2901947448-70314.jpg,2883268471-290842.jpg,3,right
2452381505-199546.jpg,2901938432-367627.jpg,1,left
2512875899-126682.jpg,2986447332-371497.jpg,3,left
2238481198-19822.jpg,2901946436-293242.jpg,2,left
2238560245-182099.jpg,2549106624-127823.jpg,1,left
2898635428-69104.jpg,2898625336-291572.jpg,3,left
2592380177-354629.jpg,2512875587-350044.jpg,3,left
2446759347-347016.jpg,2901951350-218702.jpg,2,left
2898632385-217137.jpg,2449442529-124445.jpg,3,right
2238117096-228518.jpg,2592380177-354626.jpg,3,right
2864903351-286874.jpg,2238572663-35822.jpg,3,right
2898618440-216545.jpg,2460547467-349422.jpg,1,right
2592379964-131054.jpg,2575963989-130576.jpg,1,left
2458348012-349114.jpg,2964213381-294060.jpg,2,right
2238480434-93829.jpg,2458347385-199723.jpg,1,right
2446760601-272099.jpg,2446759803-49249.jpg,1,right
2874303365-214262.jpg,2238563377-332054.jpg,2,left
2981244403-72215.jpg,2981231403-71642.jpg,2,right
2460547467-349421.jpg,2898631394-142727.jpg,1,left
2883268412-365898.jpg,2238436252-314037.jpg,3,left
2238544191-252422.jpg,2964216465-219242.jpg,1,right
2981240424-145795.jpg,2446758985-197609.jpg,1,right
2417208001-267065.jpg,2901948350-218459.jpg,2,right
2984615361-295509.jpg,2238428357-313623.jpg,2,right
2981246400-220365.jpg,2874307433-66280.jpg,2,right
2898626385-216899.jpg,2874302418-65978.jpg,1,right
2901941438-69836.jpg,2964223381-294447.jpg,2,right
2874302418-65979.jpg,2413147898-43548.jpg,1,left
2901942428-69919.jpg,2901939379-143480.jpg,1,right
2874299429-139695.jpg,2446760917-347439.jpg,3,left
2981241414-145842.jpg,2427873848-47312.jpg,3,left
2868474407-362885.jpg,2868475410-213219.jpg,3,right
2898624426-291546.jpg,2981235446-294900.jpg,3,left
2964210336-293945.jpg,2883256307-365057.jpg,2,right
2984615358-72439.jpg,2449441881-272368.jpg,2,right
2898618390-216538.jpg,2986449336-296644.jpg,1,left
2868474407-362883.jpg,2981246400-220363.jpg,2,left
2868469411-287540.jpg,2901952513-70703.jpg,2,right
2238480677-317399.jpg,2238481630-168218.jpg,1,left
2901947323-70275.jpg,2874301407-363895.jpg,3,right
2868479517-363220.jpg,2898635427-367120.jpg,2,right
2986451363-73599.jpg,2860302315-210704.jpg,2,left
2981231446-294730.jpg,2883254439-140941.jpg,3,right
